245592
614879.62	6758116.11	553.12
614875.08	6758119.23	554.96
614872.57	6758122.76	553.53
614875.07	6758119.14	554.82
614874.93	6758115.79	553.46
614872.36	6758119.53	553.34
614870.71	6758121.84	553.26
614872.73	6758118.87	553.37
614871.41	6758117.24	553.30
614868.85	6758120.98	553.28
614870.35	6758118.87	557.96
614871.80	6758116.53	553.30
614867.50	6758119.27	553.40
614867.03	6758119.85	553.36
614869.77	6758115.83	553.53
614866.60	6758117.00	556.94
614865.17	6758118.99	554.84
614865.12	6758119.11	556.15
615197.66	6758311.58	570.91
615169.32	6758305.55	564.72
615179.66	6758278.17	572.22
615161.91	6758295.30	564.95
615190.97	6758245.19	570.19
615157.93	6758288.96	570.53
615159.55	6758282.39	566.42
615168.43	6758261.42	572.11
615196.37	6758216.75	573.83
615159.94	6758261.38	565.66
615181.73	6758222.12	566.03
615183.91	6758218.62	572.51
615147.18	6758267.92	565.20
615135.38	6758281.25	566.62
615188.29	6758200.68	564.25
615194.80	6758190.64	564.61
615141.76	6758263.99	564.22
615158.86	6758235.27	567.98
615162.74	6758226.42	576.36
615137.54	6758258.76	569.99
615192.02	6758178.91	562.06
615126.00	6758271.25	564.04
615153.81	6758230.68	566.30
615125.67	6758268.02	573.24
615147.71	6758235.42	564.50
615156.79	6758218.66	578.26
615161.40	6758207.72	562.91
615176.36	6758185.42	563.51
615143.32	6758229.91	563.31
615196.32	6758148.91	562.10
615138.56	6758232.64	562.79
615167.81	6758189.89	567.71
615116.01	6758260.97	561.24
615183.20	6758163.11	562.54
615118.38	6758253.71	570.04
615176.40	6758165.32	562.59
615116.96	6758251.46	564.39
615119.50	6758247.69	566.43
615157.29	6758192.52	562.52
615137.84	6758217.04	562.25
615177.23	6758159.36	563.20
615119.62	6758239.16	559.54
615124.93	6758231.45	565.46
615179.95	6758151.24	562.38
615126.26	6758225.38	560.48
615150.06	6758190.43	561.39
615147.37	6758190.66	560.97
615171.39	6758155.23	563.06
615130.36	6758211.23	565.27
615143.55	6758191.46	560.41
615146.44	6758183.55	560.43
615112.76	6758232.04	563.18
615172.15	6758142.26	562.52
615108.45	6758234.34	563.13
615136.71	6758192.81	558.76
615138.64	6758186.43	563.19
615155.26	6758161.71	560.92
615098.33	6758240.35	559.09
615139.35	6758180.75	563.40
615094.86	6758241.23	558.63
615174.93	6758124.87	560.96
615098.67	6758231.34	557.67
615168.47	6758126.85	565.55
615089.13	6758241.12	558.50
615131.63	6758179.28	557.05
615093.30	6758231.02	557.96
615125.66	6758183.98	561.17
615119.23	6758189.33	556.30
615131.51	6758171.06	556.28
615099.63	6758213.62	559.03
615143.51	6758146.03	558.36
615096.57	6758213.78	563.67
615146.33	6758137.78	559.68
615090.45	6758218.29	562.10
615153.56	6758126.51	560.38
615078.62	6758231.30	557.95
615156.19	6758118.65	561.05
615079.28	6758226.33	557.62
615128.43	6758151.13	555.07
615079.51	6758221.74	557.66
615134.14	6758138.99	558.56
615115.07	6758165.96	554.71
615107.48	6758173.30	554.17
615084.49	6758206.48	557.96
615112.46	6758162.36	560.24
615107.93	6758168.20	553.90
615125.89	6758138.57	552.28
615087.35	6758194.09	555.38
615131.07	6758123.20	558.84
615066.05	6758217.22	557.80
615077.74	6758199.88	555.55
615072.75	6758203.10	556.14
615055.45	6758224.10	556.00
615070.57	6758198.20	554.13
615119.50	6758126.42	549.80
615052.66	6758219.89	554.46
615120.23	6758121.39	552.05
615057.14	6758209.39	553.44
615077.74	6758175.41	552.17
615084.06	6758165.85	552.70
615070.79	6758181.41	552.69
615101.44	6758133.04	555.38
615093.54	6758140.21	549.24
615057.65	6758192.12	552.22
615042.27	6758210.66	551.60
615100.17	6758125.73	544.26
615055.63	6758187.29	551.01
615073.95	6758160.34	554.43
615068.32	6758165.23	559.72
615070.46	6758157.66	549.90
615064.44	6758166.23	555.19
615058.11	6758171.62	547.93
615037.55	6758201.36	550.05
615081.72	6758133.33	547.23
615082.65	6758131.57	548.78
615063.54	6758155.39	546.49
615040.58	6758185.23	545.06
615069.90	6758142.25	547.97
615046.12	6758173.23	545.06
615049.98	6758163.80	545.50
615077.39	6758123.14	539.70
615067.42	6758134.00	544.10
615049.18	6758156.62	541.86
615068.68	6758124.19	544.13
615060.69	6758131.97	543.63
615022.68	6758183.93	544.31
615058.37	6758127.98	542.28
615014.98	6758187.01	536.28
615019.36	6758176.59	533.99
615054.73	6758121.75	547.67
615029.14	6758158.38	537.77
615022.09	6758165.20	541.17
615034.32	6758143.17	533.71
615031.40	6758143.71	537.98
615033.98	6758139.35	534.71
615041.79	6758123.87	535.01
615003.44	6758176.21	532.49
614992.83	6758187.18	524.97
615037.74	6758117.84	530.80
614996.63	6758173.54	522.64
615018.66	6758137.45	527.19
615002.54	6758160.54	522.23
615010.55	6758144.93	521.85
614987.85	6758178.14	522.62
614983.33	6758184.63	523.10
615003.46	6758155.00	522.18
615027.84	6758115.54	521.51
614979.33	6758186.44	524.14
615011.50	6758135.24	521.48
615022.07	6758115.66	521.10
615007.93	6758135.93	521.74
614976.80	6758177.94	528.22
615000.71	6758142.36	522.83
614978.54	6758171.49	538.18
614971.22	6758177.50	528.04
615009.10	6758121.40	522.81
614971.96	6758168.20	534.97
614988.91	6758139.33	537.14
614984.29	6758141.83	535.70
614966.78	6758163.33	536.70
614972.91	6758146.59	546.81
614979.06	6758133.19	539.93
614982.31	6758124.12	536.68
614972.98	6758137.70	543.03
614981.26	6758121.27	541.51
614980.77	6758117.67	538.91
614964.35	6758138.12	548.28
614958.83	6758142.25	554.33
614949.55	6758147.60	546.91
614952.90	6758138.85	551.57
614941.41	6758151.28	545.51
614938.62	6758151.45	550.50
614951.54	6758124.62	552.09
614940.70	6758136.27	553.44
614943.43	6758128.22	556.31
614932.10	6758136.68	560.50
614941.18	6758119.21	557.13
614934.04	6758129.16	552.33
614919.51	6758142.23	553.04
614926.53	6758119.78	552.27
614896.81	6758134.33	553.05
614906.47	6758116.74	552.84
614904.91	6758118.55	552.76
614902.31	6758116.57	552.70
614902.22	6758119.46	552.84
614902.14	6758119.49	552.82
614897.63	6758115.94	552.79
614898.94	6758119.91	552.83
614902.25	6758122.64	552.86
614898.14	6758119.40	552.80
614891.21	6758116.89	552.87
614896.91	6758121.42	552.87
614901.57	6758125.20	552.86
614897.54	6758122.03	552.80
614892.64	6758118.18	552.79
614889.22	6758118.37	552.82
614895.03	6758122.97	552.91
614899.70	6758126.69	552.85
614897.06	6758124.70	552.87
614892.31	6758120.96	552.85
614886.82	6758116.64	553.00
614887.80	6758120.22	552.86
614893.61	6758124.84	552.89
614898.28	6758128.54	552.88
614895.61	6758126.51	553.03
614890.93	6758122.83	552.85
614885.46	6758118.53	552.93
614883.14	6758119.57	553.04
614889.41	6758124.53	553.08
614894.70	6758128.72	553.02
614896.73	6758130.39	552.89
614892.52	6758127.08	552.94
614887.45	6758123.08	552.91
614881.69	6758118.56	553.07
614879.08	6758119.29	553.11
614885.74	6758124.55	552.90
614891.43	6758129.05	552.87
614895.96	6758132.63	552.92
614892.98	6758130.35	553.01
614888.25	6758126.63	553.00
614882.78	6758122.34	552.86
614876.63	6758117.50	553.40
614876.24	6758119.94	553.19
614883.04	6758125.30	553.00
614888.96	6758129.98	552.96
614893.75	6758133.77	552.92
614892.03	6758132.48	552.95
614887.36	6758128.82	552.98
614881.94	6758124.56	552.94
614875.94	6758119.84	553.07
614869.66	6758117.66	553.41
614876.22	6758122.83	553.27
614882.92	6758128.10	553.02
614888.67	6758132.65	552.96
614893.19	6758136.22	552.99
614889.34	6758133.25	552.92
614884.41	6758129.38	552.97
614878.83	6758125.01	553.01
614872.69	6758120.18	553.21
614864.58	6758116.55	554.32
614872.18	6758122.55	553.59
614879.12	6758128.04	553.04
614885.15	6758132.79	553.09
614890.11	6758136.70	552.96
614889.61	6758136.39	553.02
614885.11	6758132.87	553.00
614879.78	6758128.68	553.11
614873.90	6758124.08	553.22
614867.56	6758119.11	553.40
614862.52	6758117.82	553.63
614869.35	6758123.20	553.31
614876.36	6758128.72	553.05
614882.59	6758133.61	553.02
614887.79	6758137.72	552.97
614888.53	6758138.38	553.15
614884.14	6758134.95	553.03
614878.90	6758130.85	553.05
614873.07	6758126.29	553.20
614866.77	6758121.36	553.37
614860.03	6758116.07	553.91
614864.13	6758122.04	553.54
614871.49	6758127.83	553.22
614878.16	6758133.07	553.04
614883.89	6758137.59	552.96
614888.40	6758141.14	553.04
614885.02	6758138.59	553.00
614880.14	6758134.76	553.17
614874.57	6758130.42	553.24
614868.46	6758125.64	553.37
614861.96	6758120.56	553.56
614854.24	6758117.20	556.65
614861.92	6758123.31	553.50
614869.27	6758129.08	553.44
614876.06	6758134.42	553.07
614881.87	6758138.99	553.08
614886.57	6758142.70	553.00
614884.00	6758140.77	553.01
614879.23	6758137.04	553.02
614873.65	6758132.69	553.30
614867.61	6758127.97	553.41
614861.12	6758122.89	553.75
614853.88	6758117.09	558.90
614854.08	6758120.04	553.90
614861.09	6758125.55	553.57
614867.67	6758130.71	553.47
614874.47	6758136.05	553.16
614880.32	6758140.65	553.06
614885.02	6758144.34	553.05
614882.38	6758142.36	553.17
614877.64	6758138.66	553.02
614872.12	6758134.35	553.22
614866.01	6758129.58	553.61
614859.57	6758124.56	553.69
614852.78	6758119.25	553.93
614846.94	6758117.43	554.24
614854.88	6758123.66	553.95
614862.57	6758129.69	553.65
614869.72	6758135.31	553.18
614875.43	6758139.77	553.20
614880.84	6758144.03	553.04
614883.29	6758146.00	553.21
614879.15	6758142.78	552.93
614873.19	6758138.04	556.49
614868.85	6758134.73	553.33
614862.59	6758129.85	553.63
614854.94	6758123.77	558.36
614849.84	6758119.81	557.06
614841.59	6758116.02	560.51
614851.02	6758123.55	553.88
614857.99	6758129.01	553.72
614865.34	6758134.77	553.51
614871.49	6758139.58	553.08
614877.36	6758144.20	552.95
614881.95	6758147.79	553.24
614879.40	6758145.87	553.07
614874.68	6758142.18	552.97
614868.42	6758137.19	558.47
614863.68	6758133.61	553.52
614856.87	6758128.26	555.13
614850.46	6758123.30	553.85
614841.48	6758116.02	565.68
614844.46	6758121.30	555.03
614851.71	6758126.99	554.08
614857.83	6758131.78	553.78
614864.21	6758136.71	556.38
614870.13	6758141.41	553.11
614875.17	6758145.36	552.94
614879.58	6758148.83	553.03
614877.45	6758147.24	553.03
614871.87	6758142.79	557.31
614867.67	6758139.62	553.13
614862.90	6758135.91	553.55
614856.64	6758131.03	553.69
614851.32	6758126.89	554.00
614844.25	6758121.35	555.11
614834.53	6758116.49	556.57
614838.99	6758119.79	564.88
614848.50	6758127.47	554.15
614856.15	6758133.45	553.84
614861.91	6758137.95	553.52
614867.89	6758142.63	553.10
614873.55	6758147.06	552.90
614877.76	6758150.43	552.97
614873.73	6758147.29	552.90
614868.73	6758143.40	553.10
614863.57	6758139.38	553.65
614856.75	6758134.01	556.79
614850.43	6758129.03	559.10
614845.58	6758125.37	554.04
614837.15	6758118.60	563.64
614831.35	6758116.84	563.15
614837.94	6758121.93	565.49
614848.33	6758130.30	554.32
614855.44	6758135.81	555.99
614860.90	6758140.01	559.13
614866.87	6758144.81	552.93
614872.37	6758149.11	552.97
614875.70	6758151.80	552.99
614871.57	6758148.59	552.92
614866.56	6758144.70	552.92
614861.85	6758141.03	553.81
614855.54	6758135.98	559.96
614850.49	6758132.12	557.21
614844.60	6758127.62	554.04
614836.13	6758120.82	563.75
614826.32	6758115.91	563.83
614834.28	6758122.28	556.72
614839.37	6758126.13	562.13
614846.96	6758132.19	556.20
614853.47	6758137.33	554.01
614860.61	6758142.91	553.42
614865.75	6758146.93	553.04
614871.13	6758151.14	553.05
614873.57	6758153.15	553.14
614869.36	6758149.88	553.05
614863.03	6758144.85	558.21
614858.45	6758141.42	553.55
614852.12	6758136.50	553.96
614845.56	6758131.41	553.89
614838.94	6758126.15	558.94
614830.53	6758119.40	568.36
614822.46	6758115.96	565.88
614828.38	6758120.61	564.25
614836.54	6758127.07	559.70
614841.52	6758130.83	565.04
614850.95	6758138.44	553.94
614858.07	6758144.01	553.60
614863.53	6758148.19	557.04
614869.30	6758152.78	553.11
614871.77	6758154.80	553.08
614867.58	6758151.55	552.99
614862.48	6758147.60	553.12
614857.25	6758143.54	553.56
614851.00	6758138.69	553.84
614841.55	6758131.06	566.20
614836.69	6758127.42	560.89
614828.62	6758121.05	565.80
614823.44	6758117.08	563.52
614823.24	6758119.88	557.84
614826.76	6758122.41	567.10
614834.97	6758129.07	555.39
614839.25	6758132.21	563.94
614849.20	6758140.20	553.91
614856.36	6758145.78	553.42
614862.71	6758150.74	553.15
614867.52	6758154.50	553.10
614870.03	6758156.56	553.05
614864.35	6758152.02	558.81
614860.66	6758149.29	553.24
614854.82	6758144.76	553.60
614848.55	6758139.90	553.88
614842.60	6758135.28	554.19
614835.10	6758129.32	560.11
614827.18	6758123.01	567.48
614822.31	6758119.40	560.64
614818.26	6758119.04	558.20
614824.97	6758124.14	563.74
614831.38	6758129.30	556.57
614835.08	6758131.93	567.66
614844.36	6758139.46	554.17
614850.73	6758144.28	560.45
614857.72	6758149.88	553.39
614863.00	6758154.00	553.01
614866.97	6758157.04	555.82
614866.32	6758156.68	553.10
614861.85	6758153.22	553.01
614855.47	6758148.18	557.46
614849.77	6758143.73	559.33
614844.80	6758139.95	556.58
614838.68	6758135.17	557.53
614833.18	6758130.84	560.71
614826.83	6758125.84	564.24
614822.17	6758122.26	562.91
614816.01	6758117.60	558.22
614816.34	6758120.68	558.48
614821.60	6758124.50	570.55
614831.18	6758132.27	556.21
614834.94	6758134.95	566.89
614843.31	6758141.77	553.97
614848.60	6758145.78	558.82
614855.92	6758151.59	553.25
614861.68	6758156.08	553.06
614866.25	6758159.65	553.06
614862.83	6758157.06	553.05
614857.89	6758153.24	553.36
614852.87	6758149.34	553.53
614847.13	6758144.88	554.82
614841.57	6758140.59	554.02
614834.79	6758135.17	560.29
614831.64	6758132.83	556.26
614825.82	6758128.31	557.27
614819.95	6758123.74	558.10
614812.63	6758118.06	558.36
614809.86	6758118.60	561.58
614814.29	6758121.85	570.44
614821.24	6758127.33	567.64
614827.79	6758132.45	566.54
614835.78	6758138.90	555.55
614843.75	6758145.15	553.87
614848.34	6758148.63	558.11
614854.69	6758153.61	555.85
614860.92	6758158.52	552.99
614864.24	6758161.18	553.08
614860.10	6758157.97	553.05
614854.54	6758153.62	555.37
614848.79	6758149.12	558.10
614843.74	6758145.31	553.77
614836.55	6758139.67	556.69
614828.12	6758132.84	569.80
614822.62	6758128.57	569.85
614817.74	6758124.80	569.74
614813.55	6758121.71	562.81
614809.37	6758118.57	558.46
614807.00	6758119.53	558.44
614812.54	6758123.75	562.30
614818.11	6758127.84	572.99
614823.44	6758132.05	570.23
614832.43	6758139.30	558.27
614841.09	6758146.15	553.70
614848.27	6758151.73	553.25
614854.60	6758156.66	553.05
614859.42	6758160.42	552.98
614861.90	6758162.41	553.01
614858.13	6758159.50	553.03
614853.15	6758155.65	553.02
614847.32	6758151.14	553.61
614841.13	6758146.35	553.66
614834.00	6758140.69	559.04
614830.05	6758137.71	555.81
614823.53	6758132.50	563.20
614817.31	6758127.55	569.09
614813.07	6758124.42	562.51
614808.13	6758120.69	558.49
614799.45	6758116.76	558.73
614807.51	6758123.03	558.35
614812.63	6758126.80	567.68
614818.16	6758131.10	567.77
614823.84	6758135.69	560.23
614828.80	6758139.64	555.60
614836.25	6758145.42	556.59
614842.10	6758150.03	553.50
614848.99	6758155.39	553.12
614854.94	6758160.02	553.09
614859.76	6758163.77	553.09
614857.98	6758162.47	553.06
614853.57	6758159.03	553.97
614848.43	6758155.08	553.15
614842.47	6758150.47	553.38
614836.97	6758146.18	555.21
614831.14	6758141.68	554.68
614822.68	6758134.91	564.70
614818.81	6758131.95	563.22
614812.34	6758126.86	566.81
614807.68	6758123.45	558.40
614800.29	6758117.73	558.59
614800.66	6758120.85	558.56
614808.05	6758126.54	561.30
614814.54	6758131.60	560.80
614819.67	6758135.47	566.17
614827.82	6758141.83	564.55
614835.70	6758148.20	553.68
614842.96	6758153.87	553.24
614849.43	6758158.89	553.24
614854.97	6758163.21	553.06
614858.34	6758165.91	553.10
614854.21	6758162.73	553.05
614849.18	6758158.84	553.07
614843.48	6758154.44	553.16
614837.21	6758149.58	553.67
614830.01	6758143.81	562.19
614826.79	6758141.47	555.86
614817.52	6758133.99	569.24
614811.50	6758129.37	567.92
614807.15	6758126.23	558.33
614799.53	6758120.31	559.63
614791.37	6758116.78	559.20
614799.43	6758123.06	558.68
614807.46	6758129.31	558.42
614812.01	6758132.66	566.66
614817.61	6758136.94	569.80
614824.98	6758142.78	564.79
614827.87	6758144.93	568.78
614838.81	6758153.79	553.45
614845.46	6758158.95	553.64
614851.37	6758163.56	553.27
614856.12	6758167.26	553.07
614853.48	6758165.31	553.27
614848.80	6758161.71	552.98
614844.38	6758158.29	553.29
614838.43	6758153.70	553.35
614832.55	6758149.08	556.79
614826.04	6758143.85	565.07
614819.90	6758139.11	565.22
614813.42	6758134.00	569.37
614809.44	6758131.18	558.55
614802.20	6758125.58	558.43
614794.76	6758119.84	558.65
614786.89	6758116.36	567.11
614795.82	6758123.49	558.54
614802.28	6758128.51	558.26
614807.61	6758132.47	566.63
614816.50	6758139.56	558.79
614822.69	6758144.42	555.92
614829.31	6758149.61	554.07
614836.73	6758155.39	553.64
614843.57	6758160.71	553.09
614848.78	6758164.72	555.50
614853.67	6758168.58	553.06
614850.70	6758166.26	558.01
614847.23	6758163.64	555.18
614841.82	6758159.46	555.43
614836.23	6758155.18	553.89
614830.53	6758150.78	553.87
614822.56	6758144.42	562.45
614817.40	6758140.47	561.13
614812.25	6758136.53	559.17
614807.38	6758132.78	558.59
614800.19	6758127.22	558.31
614793.47	6758122.03	558.66
614785.84	6758116.11	559.42
614788.94	6758121.43	558.78
614795.75	6758126.68	560.48
614803.42	6758132.70	558.24
614808.58	6758136.50	567.34
614816.26	6758142.69	557.76
614824.82	6758149.41	554.60
614832.52	6758155.42	553.77
614839.57	6758160.91	553.16
614845.14	6758165.24	553.09
614849.82	6758168.84	554.92
614850.65	6758169.58	554.81
614846.18	6758166.12	555.12
614841.42	6758162.48	553.19
614835.28	6758157.72	554.42
614829.14	6758152.98	553.88
614823.05	6758148.25	554.50
614812.73	6758139.93	569.75
614807.60	6758136.08	564.66
614802.59	6758132.36	558.08
614796.38	6758127.52	559.74
614790.73	6758123.18	558.52
614783.86	6758117.85	559.24
614782.84	6758119.85	559.12
614788.79	6758124.42	561.17
614796.70	6758130.56	561.32
614805.36	6758137.37	558.19
614809.44	6758140.39	564.88
614818.66	6758147.76	555.47
614825.40	6758152.98	556.34
614832.64	6758158.67	553.53
614839.29	6758163.82	553.82
614844.79	6758168.12	553.00
614847.68	6758170.27	557.19
614849.39	6758171.70	556.18
614845.44	6758168.67	555.50
614842.13	6758166.17	553.01
614836.52	6758161.84	553.27
614830.34	6758157.06	553.71
614823.72	6758151.93	554.26
614813.52	6758143.62	572.32
614808.63	6758139.98	566.53
614804.73	6758137.08	561.83
614798.00	6758131.84	563.03
614790.01	6758125.59	566.25
614785.96	6758122.51	564.30
614778.94	6758117.13	562.18
614778.11	6758119.24	568.36
614786.53	6758126.01	558.32
614795.37	6758132.88	557.97
614802.64	6758138.46	561.22
614809.19	6758143.40	567.50
614819.15	6758151.42	554.65
614825.92	6758156.61	558.03
614833.78	6758162.79	554.47
614840.45	6758168.00	552.99
614844.12	6758170.74	557.58
614847.00	6758173.05	557.50
614842.76	6758169.77	557.91
614838.70	6758166.71	554.21
614833.78	6758162.93	553.51
614827.16	6758157.71	558.26
614820.92	6758152.89	557.46
614815.34	6758148.63	555.41
614806.84	6758141.69	571.47
614802.36	6758138.49	560.09
614795.31	6758132.89	565.97
614788.33	6758127.54	564.57
614781.92	6758122.60	563.34
614775.88	6758118.01	559.80
614774.66	6758119.94	559.99
614782.10	6758125.76	558.51
614789.43	6758131.46	557.75
614795.55	6758136.11	562.65
614803.59	6758142.36	562.21
614810.15	6758147.48	561.14
614817.43	6758153.22	556.62
614823.00	6758157.43	561.84
614830.90	6758163.73	555.17
614835.92	6758167.54	558.43
614840.82	6758171.35	558.79
614844.43	6758174.12	560.41
614843.62	6758173.68	555.13
614838.86	6758169.99	556.02
614834.52	6758166.62	556.51
614828.72	6758162.16	556.40
614821.44	6758156.42	560.69
614815.57	6758151.89	560.40
614811.09	6758148.53	556.12
614803.10	6758142.18	563.68
614797.30	6758137.84	557.56
614790.72	6758132.74	557.73
614784.18	6758127.62	560.63
614778.49	6758123.16	562.95
614771.55	6758117.87	560.17
614771.80	6758120.91	559.97
614779.05	6758126.47	563.18
614787.26	6758132.95	558.15
614793.19	6758137.52	560.29
614801.09	6758143.73	557.00
614808.03	6758149.02	561.45
614813.99	6758153.53	566.01
614822.34	6758160.26	555.90
614827.89	6758164.56	556.38
614834.57	6758169.82	553.03
614838.99	6758173.15	557.88
614842.58	6758175.94	558.04
614841.87	6758175.60	552.33
614836.98	6758171.81	553.11
614831.09	6758167.22	555.03
614824.54	6758162.12	557.46
614818.24	6758157.18	559.95
614812.20	6758152.51	560.28
614806.93	6758148.54	556.21
614800.40	6758143.47	557.04
614792.31	6758137.13	561.02
614786.16	6758132.34	562.41
614778.34	6758126.33	560.79
614771.75	6758121.26	559.95
614762.41	6758116.87	560.67
614770.42	6758123.09	560.07
614777.63	6758128.70	559.65
614784.25	6758133.87	558.47
614790.78	6758138.88	561.48
614798.47	6758144.82	562.73
614807.33	6758151.87	555.21
614813.43	6758156.51	559.30
614820.94	6758162.42	556.44
614827.42	6758167.52	553.29
614832.74	6758171.64	553.28
614837.94	6758175.63	555.82
614844.07	6758180.56	552.16
614839.40	6758176.81	558.22
614837.06	6758175.14	552.63
614830.89	6758170.19	560.54
614828.51	6758168.50	553.97
614821.75	6758163.17	559.05
614817.69	6758160.14	554.38
614811.45	6758155.29	555.16
614802.83	6758148.46	562.55
614797.66	6758144.60	557.07
614789.67	6758138.33	560.56
614784.25	6758134.20	558.35
614777.30	6758128.81	559.52
614769.70	6758122.92	559.91
614761.96	6758116.93	560.66
614763.50	6758121.00	560.46
614771.49	6758127.21	560.19
614778.78	6758132.80	563.28
614787.17	6758139.36	561.20
614794.01	6758144.65	562.64
614800.57	6758149.69	565.28
614808.72	6758156.20	557.16
614815.27	6758161.24	558.84
614821.49	6758166.12	557.47
614828.77	6758171.87	552.95
614833.79	6758175.67	557.47
614839.09	6758179.81	556.46
614839.27	6758180.00	558.58
614836.78	6758178.12	556.87
614831.55	6758174.05	558.26
614826.24	6758169.99	556.98
614821.38	6758166.30	554.40
614815.00	6758161.31	556.86
614807.71	6758155.55	562.25
614800.75	6758150.10	565.59
614796.32	6758146.88	556.92
614788.82	6758141.06	558.16
614782.10	6758135.85	558.63
614776.00	6758131.12	559.29
614768.34	6758125.18	560.12
614760.62	6758119.21	560.68
614756.62	6758118.90	560.82
614763.81	6758124.50	560.42
614771.04	6758130.14	559.82
614778.31	6758135.80	559.28
614785.69	6758141.56	558.33
614792.29	6758146.71	557.27
614798.90	6758151.87	556.28
614805.81	6758157.13	560.72
614811.11	6758161.24	561.19
614815.88	6758164.91	563.21
614823.53	6758170.98	557.69
614828.44	6758174.82	556.34
614832.39	6758177.79	561.26
614839.18	6758183.31	551.06
614837.34	6758181.98	551.46
614831.61	6758177.41	557.77
614825.66	6758172.71	562.63
614823.84	6758171.52	553.42
614815.81	6758165.07	563.86
614811.16	6758161.54	561.65
614807.93	6758159.19	555.26
614802.30	6758154.84	555.70
614794.32	6758148.50	563.12
614787.90	6758143.55	562.96
614782.58	6758139.42	563.95
614776.91	6758135.14	559.29
614770.83	6758130.43	559.85
614761.76	6758123.26	567.56
614756.27	6758119.16	560.88
614752.11	6758118.73	561.30
614759.97	6758124.84	561.34
614768.12	6758131.19	560.07
614776.19	6758137.48	559.51
614782.15	6758141.98	565.09
614790.99	6758149.03	557.47
614798.03	6758154.40	561.66
614805.27	6758160.04	560.83
614811.71	6758165.07	559.50
614818.95	6758170.78	556.53
614824.54	6758175.19	553.18
614829.64	6758179.07	557.30
614834.89	6758183.22	554.57
614835.62	6758183.92	553.19
614829.90	6758179.38	558.22
614825.29	6758175.89	555.53
614821.06	6758172.56	558.66
614815.86	6758168.57	557.43
614809.50	6758163.60	559.73
614805.11	6758160.31	555.47
614797.96	6758154.77	556.33
614791.98	6758150.12	557.74
614785.12	6758144.79	559.26
614779.14	6758140.15	559.82
614771.69	6758134.39	559.84
614764.10	6758128.52	560.15
614756.42	6758122.59	560.65
614748.57	6758116.48	562.02
614750.82	6758121.13	561.24
614758.89	6758127.43	560.31
614766.31	6758133.14	562.75
614774.88	6758139.87	559.68
614782.12	6758145.50	559.41
614788.78	6758150.62	561.71
614794.32	6758154.93	561.81
614802.95	6758161.78	555.13
614808.14	6758165.64	562.60
614814.46	6758170.54	563.71
614820.39	6758175.19	561.75
614826.92	6758180.36	557.56
614832.85	6758185.04	554.39
614833.23	6758185.40	556.10
614830.31	6758183.25	552.03
614824.35	6758178.51	557.68
614817.71	6758173.30	561.58
614815.24	6758171.58	554.05
614807.85	6758165.70	560.81
614803.83	6758162.73	555.09
614794.66	6758155.42	564.99
614788.84	6758150.98	562.55
614782.13	6758145.76	563.60
614776.27	6758141.32	560.06
614768.87	6758135.61	559.97
614760.65	6758129.16	563.58
614753.63	6758123.81	560.80
614745.73	6758117.65	562.16
614745.95	6758120.62	563.11
614753.48	6758126.53	560.76
614760.68	6758132.13	560.35
614767.07	6758137.10	560.05
614775.07	6758143.33	559.79
614782.59	6758149.12	561.98
614791.00	6758155.70	559.97
614798.97	6758161.97	556.28
614804.65	6758166.41	555.23
614810.89	6758171.21	557.67
614816.09	6758175.34	553.71
614821.61	6758179.53	558.36
614827.42	6758184.05	557.93
614829.90	6758185.84	564.52
614829.14	6758185.47	558.96
614824.68	6758181.90	564.23
614821.21	6758179.39	557.22
614816.88	6758176.15	553.47
614811.02	6758171.59	554.60
614803.40	6758165.59	559.27
614797.97	6758161.46	556.29
614790.12	6758155.23	563.32
614785.30	6758151.53	562.50
614779.35	6758146.99	559.98
614772.00	6758141.31	559.93
614763.87	6758134.95	563.18
614756.88	6758129.60	560.51
614749.11	6758123.57	561.36
614741.33	6758117.53	562.36
614741.74	6758120.74	562.05
614749.78	6758127.01	561.02
614757.00	6758132.64	560.45
614764.98	6758138.84	560.12
614772.18	6758144.44	559.91
614779.28	6758149.95	560.31
614787.42	6758156.29	559.56
614792.86	6758160.34	567.12
614800.07	6758166.03	562.79
614807.92	6758172.17	561.40
614814.02	6758177.09	553.76
614820.27	6758181.96	552.79
614823.69	6758184.40	562.41
614830.77	6758190.17	551.01
614828.86	6758188.75	551.52
614823.01	6758184.06	558.45
614816.81	6758179.19	562.12
614813.42	6758176.76	554.20
614809.65	6758173.84	554.22
614802.24	6758167.95	560.97
614798.51	6758165.16	556.69
614791.84	6758159.97	558.64
614784.54	6758154.29	559.79
614778.64	6758149.72	560.34
614771.88	6758144.39	564.62
614766.17	6758140.08	560.08
614757.79	6758133.49	564.53
614750.92	6758128.27	560.90
614743.12	6758122.21	561.92
614736.03	6758116.69	563.13
614737.67	6758120.85	562.39
614745.56	6758126.99	562.16
614753.75	6758133.39	560.70
614761.75	6758139.61	560.19
614768.91	6758145.09	563.83
614773.17	6758148.34	566.32
614779.01	6758152.82	568.71
614787.19	6758159.29	563.96
614795.01	6758165.43	560.92
614800.35	6758169.42	568.03
614811.15	6758178.14	553.94
614817.08	6758182.71	555.57
614823.27	6758187.51	556.09
614827.80	6758191.01	557.17
614827.85	6758191.14	557.33
614823.80	6758188.02	556.61
614818.02	6758183.46	560.53
614813.77	6758180.34	553.59
614806.75	6758174.66	564.64
614801.70	6758170.77	563.95
